ID,Reference,Verse,AnalyzedVerse,Notes,NoteFonts,KJV,Manual Analysis,AnalyzersBestAnalysis,Comments
113,"Psalms 10:11",,,,,,,,
114,"Psalms 10:12",,,,,,,,
115,"Psalms 10:13",,,,,,,,
116,"Psalms 10:14",,,,,,,,
117,"Psalms 10:15",,,,,,,,
118,"Psalms 10:16",,,,,,,,
119,"Psalms 10:17",,,,,,,,
120,"Psalms 10:18",,,,,,,,
121,"Psalms 11:1",,,,,,,,
122,"Psalms 11:2",,,,,,,,
123,"Psalms 11:3",,,,,,,,
124,"Psalms 11:4",,,,,,,,
125,"Psalms 11:5",,,,,,,,
126,"Psalms 11:6",,,,,,,,
127,"Psalms 11:7",,,,,,,,
128,"Psalms 12:1",,,,,,,,
129,"Psalms 12:2",,,,,,,,
130,"Psalms 12:3",,,,,,,,
131,"Psalms 12:4",,,,,,,,
132,"Psalms 12:5",,,,,,,,
133,"Psalms 12:6",,,,,,,,
134,"Psalms 12:7",,,,,,,,
135,"Psalms 12:8",,,,,,,,
136,"Psalms 13:1",,,,,,,,
137,"Psalms 13:2",,,,,,,,
138,"Psalms 13:3",,,,,,,,
139,"Psalms 13:4",,,,,,,,
140,"Psalms 13:5",,,,,,,,
141,"Psalms 13:6",,,,,,,,
143,"Psalms 14:2","_paragraph (literal) Yahweh looks from heaven at the sons/descendants of humans [in order to find out [people [who understand the things _implicit of God] be] [or people [who understand the things _implicit of God] not be]]. (dynamic) Yahweh looks from heaven at all people [in order to find out [people [who understand the things _implicit of God] be] [or people [who understand the things _implicit of God] not be]]. Yahweh looks [in order to find out [people [who search/seek God _implicit] be] [or people [who search/seek God _implicit] not be]].","~\wd ~\tg c-IDp00NNNNNNNNNNLNN.............~\lu {~\wd ~\tg n-SAN.N........~\lu (~\wd ~\tg N-1A1SDAnK3NN........~\lu Yahweh~\wd ~\tg ~\lu )~\wd ~\tg v-S.....~\lu (~\wd ~\tg V-1APUINAN...........~\lu look~\wd ~\tg ~\lu )~\wd ~\tg n-SsN.N........~\lu (~\wd ~\tg N-1A2SDAnK3NN........~\lu heaven~\wd ~\tg ~\lu )~\wd ~\tg n-SNN.N........~\lu (~\wd ~\tg P-1A.....~\lu at~\wd ~\tg N-1A3PDAnK3NN........~\lu son~\wd ~\tg n-SNN.N........~\lu (~\wd ~\tg P-1A.....~\lu -Kinship~\wd ~\tg N-1A4PGAnK3NN........~\lu human~\wd ~\tg ~\lu )~\wd ~\tg ~\lu )~\wd ~\tg c-EDp00NNNNNNNNNNNNN.............~\lu [~\wd ~\tg P-1A.....~\lu in-order-to~\wd ~\tg c-EDp00NNNNNNNNNNNNN.............~\lu [~\wd ~\tg C-1A.....~\lu or~\wd ~\tg n-SAN.N........~\lu (~\wd ~\tg N-1A5PGAnK3NN........~\lu person~\wd ~\tg c-TDp00NNNNNNNNNNNNN.............~\lu [~\wd ~\tg n-SAN.N........~\lu (~\wd ~\tg N-1A5PGAnK3NN........~\lu person~\wd ~\tg ~\lu )~\wd ~\tg v-S.....~\lu (~\wd ~\tg V-1APUINAN...........~\lu understand~\wd ~\tg ~\lu )~\wd ~\tg n-SPN.N........~\lu (~\wd ~\tg N-1A6PDAnK3NN........~\lu thing~\wd ~\tg n-SNN.N........~\lu (~\wd ~\tg P-1A.....~\lu -Owner~\wd ~\tg N-1A7SDAnK3NN........~\lu God~\wd ~\tg ~\lu )~\wd ~\tg ~\lu )~\wd ~\tg ~\lu ]~\wd ~\tg ~\lu )~\wd ~\tg v-S.....~\lu (~\wd ~\tg V-1APUINNN...........~\lu be~\wd ~\tg ~\lu )~\wd ~\tg ~\lu ]~\wd ~\tg n-SAN.N........~\lu (~\wd ~\tg N-1A1SDAnK3NN........~\lu Yahweh~\wd ~\tg ~\lu )~\wd ~\tg v-S.....~\lu (~\wd ~\tg V-1APUINAN...........~\lu find-out~\wd ~\tg ~\lu )~\wd ~\tg c-PDp00NNNNNNNNNNNNN.............~\lu [~\wd ~\tg n-SAN.N........~\lu (~\wd ~\tg N-1A5PGAnK3NN........~\lu person~\wd ~\tg c-TDp00NNNNNNNNNNNNN.............~\lu [~\wd ~\tg n-SAN.N........~\lu (~\wd ~\tg N-1A5PGAnK3NN........~\lu person~\wd ~\tg ~\lu )~\wd ~\tg v-S.....~\lu (~\wd ~\tg V-1APUINAN...........~\lu understand~\wd ~\tg ~\lu )~\wd ~\tg n-SPN.N........~\lu (~\wd ~\tg N-1A6PDAnK3NN........~\lu thing~\wd ~\tg n-SNN.N........~\lu (~\wd ~\tg P-1A.....~\lu -Owner~\wd ~\tg N-1A7SDAnK3NN........~\lu God~\wd ~\tg ~\lu )~\wd ~\tg ~\lu )~\wd ~\tg ~\lu ]~\wd ~\tg ~\lu )~\wd ~\tg v-S.....~\lu (~\wd ~\tg V-1APUINAN...........~\lu be~\wd ~\tg ~\lu )~\wd ~\tg ~\lu ]~\wd ~\tg ~\lu ]~\wd ~\tg .-~\lu .~\wd ~\tg ~\lu }~\wd ~\tg c-IDp00NNNNNNNNNNdNN.............~\lu {~\wd ~\tg n-SAN.N........~\lu (~\wd ~\tg N-1A1SDAnK3NN........~\lu Yahweh~\wd ~\tg ~\lu )~\wd ~\tg v-S.....~\lu (~\wd ~\tg V-1APUINAN...........~\lu look~\wd ~\tg ~\lu )~\wd ~\tg n-SsN.N........~\lu (~\wd ~\tg N-1A2SDAnK3NN........~\lu heaven~\wd ~\tg ~\lu )~\wd ~\tg n-SNN.N........~\lu (~\wd ~\tg P-1A.....~\lu at~\wd ~\tg j-SA.....~\lu (~\wd ~\tg A-1AN.....~\lu all~\wd ~\tg P-1A.....~\lu -Subgroup~\wd ~\tg ~\lu )~\wd ~\tg N-1A5PGAnK3NN........~\lu person~\wd ~\tg ~\lu )~\wd ~\tg c-EDp00NNNNNNNNNNNNN.............~\lu [~\wd ~\tg P-1A.....~\lu in-order-to~\wd ~\tg c-EDp00NNNNNNNNNNNNN.............~\lu [~\wd ~\tg C-1A.....~\lu or~\wd ~\tg n-SAN.N........~\lu (~\wd ~\tg N-1A5PGAnK3NN........~\lu person~\wd ~\tg c-TDp00NNNNNNNNNNNNN.............~\lu [~\wd ~\tg n-SAN.N........~\lu (~\wd ~\tg N-1A5PGAnK3NN........~\lu person~\wd ~\tg ~\lu )~\wd ~\tg v-S.....~\lu (~\wd ~\tg V-1APUINAN...........~\lu understand~\wd ~\tg ~\lu )~\wd ~\tg n-SPN.N........~\lu (~\wd ~\tg N-1A6PDAnK3NN........~\lu thing~\wd ~\tg n-SNN.N........~\lu (~\wd ~\tg P-1A.....~\lu -Owner~\wd ~\tg N-1A7SDAnK3NN........~\lu God~\wd ~\tg ~\lu )~\wd ~\tg ~\lu )~\wd ~\tg ~\lu ]~\wd ~\tg ~\lu )~\wd ~\tg v-S.....~\lu (~\wd ~\tg V-1APUINNN...........~\lu be~\wd ~\tg ~\lu )~\wd ~\tg ~\lu ]~\wd ~\tg n-SAN.N........~\lu (~\wd ~\tg N-1A1SDAnK3NN........~\lu Yahweh~\wd ~\tg ~\lu )~\wd ~\tg v-S.....~\lu (~\wd ~\tg V-1APUINAN...........~\lu find-out~\wd ~\tg ~\lu )~\wd ~\tg c-PDp00NNNNNNNNNNNNN.............~\lu [~\wd ~\tg n-SAN.N........~\lu (~\wd ~\tg N-1A5PGAnK3NN........~\lu person~\wd ~\tg c-TDp00NNNNNNNNNNNNN.............~\lu [~\wd ~\tg n-SAN.N........~\lu (~\wd ~\tg N-1A5PGAnK3NN........~\lu person~\wd ~\tg ~\lu )~\wd ~\tg v-S.....~\lu (~\wd ~\tg V-1APUINAN...........~\lu understand~\wd ~\tg ~\lu )~\wd ~\tg n-SPN.N........~\lu (~\wd ~\tg N-1A6PDAnK3NN........~\lu thing~\wd ~\tg n-SNN.N........~\lu (~\wd ~\tg P-1A.....~\lu -Owner~\wd ~\tg N-1A7SDAnK3NN........~\lu God~\wd ~\tg ~\lu )~\wd ~\tg ~\lu )~\wd ~\tg ~\lu ]~\wd ~\tg ~\lu )~\wd ~\tg v-S.....~\lu (~\wd ~\tg V-1APUINAN...........~\lu be~\wd ~\tg ~\lu )~\wd ~\tg ~\lu ]~\wd ~\tg ~\lu ]~\wd ~\tg .-~\lu .~\wd ~\tg ~\lu }~\wd ~\tg c-IDp00NNNNNNNNNNNNN.............~\lu {~\wd ~\tg n-SAN.N........~\lu (~\wd ~\tg N-1A1SDAnK3NN........~\lu Yahweh~\wd ~\tg ~\lu )~\wd ~\tg v-S.....~\lu (~\wd ~\tg V-1APUINAN...........~\lu look~\wd ~\tg ~\lu )~\wd ~\tg c-EDp00NNNNNNNNNNNNN.............~\lu [~\wd ~\tg P-1A.....~\lu in-order-to~\wd ~\tg c-EDp00NNNNNNNNNNNNN.............~\lu [~\wd ~\tg C-1A.....~\lu or~\wd ~\tg n-SAN.N........~\lu (~\wd ~\tg N-1A5PGAnK3NN........~\lu person~\wd ~\tg c-TDp00NNNNNNNNNNNNN.............~\lu [~\wd ~\tg n-SAN.N........~\lu (~\wd ~\tg N-1A5PGAnK3NN........~\lu person~\wd ~\tg ~\lu )~\wd ~\tg v-S.....~\lu (~\wd ~\tg V-1APUINAN...........~\lu search~\wd ~\tg ~\lu )~\wd ~\tg n-SPN.N........~\lu (~\wd ~\tg N-1A7SDAnK3NN........~\lu God~\wd ~\tg ~\lu )~\wd ~\tg ~\lu ]~\wd ~\tg ~\lu )~\wd ~\tg v-S.....~\lu (~\wd ~\tg V-1APUINNN...........~\lu be~\wd ~\tg ~\lu )~\wd ~\tg ~\lu ]~\wd ~\tg n-SAN.N........~\lu (~\wd ~\tg N-1A1SDAnK3NN........~\lu Yahweh~\wd ~\tg ~\lu )~\wd ~\tg v-S.....~\lu (~\wd ~\tg V-1APUINAN...........~\lu find-out~\wd ~\tg ~\lu )~\wd ~\tg c-PDp00NNNNNNNNNNNNN.............~\lu [~\wd ~\tg n-SAN.N........~\lu (~\wd ~\tg N-1A5PGAnK3NN........~\lu person~\wd ~\tg c-TDp00NNNNNNNNNNNNN.............~\lu [~\wd ~\tg n-SAN.N........~\lu (~\wd ~\tg N-1A5PGAnK3NN........~\lu person~\wd ~\tg ~\lu )~\wd ~\tg v-S.....~\lu (~\wd ~\tg V-1APUINAN...........~\lu search~\wd ~\tg ~\lu )~\wd ~\tg n-SPN.N........~\lu (~\wd ~\tg N-1A7SDAnK3NN........~\lu God~\wd ~\tg ~\lu )~\wd ~\tg ~\lu ]~\wd ~\tg ~\lu )~\wd ~\tg v-S.....~\lu (~\wd ~\tg V-1APUINAN...........~\lu be~\wd ~\tg ~\lu )~\wd ~\tg ~\lu ]~\wd ~\tg ~\lu ]~\wd ~\tg .-~\lu .~\wd ~\tg ~\lu }~|AYahweh|Aheaven|Ason|Ahuman|Aperson|Athing|AGod|||||||||||||||||||||||||||||",,,,"^",,
144,"Psalms 14:3","But _implicit All people turn-away from God. All people became evil. No person does good-B things. There is not one person [who does good-B things].","~\wd ~\tg c-IDp00NNNNNNNNNNNNN.............~\lu {~\wd ~\tg C-1A.....~\lu but~\wd ~\tg n-SAN.N........~\lu (~\wd ~\tg j-SA.....~\lu (~\wd ~\tg A-1AN.....~\lu all~\wd ~\tg P-1A.....~\lu -Subgroup~\wd ~\tg ~\lu )~\wd ~\tg N-1A1PGAnK3NN........~\lu person~\wd ~\tg ~\lu )~\wd ~\tg v-S.....~\lu (~\wd ~\tg V-1ArUINAN...........~\lu turn-away~\wd ~\tg ~\lu )~\wd ~\tg n-SsN.N........~\lu (~\wd ~\tg N-1A2SDAnK3NN........~\lu God~\wd ~\tg ~\lu )~\wd ~\tg .-~\lu .~\wd ~\tg ~\lu }~\wd ~\tg c-IDp00NNNNNNNNNNNNN.............~\lu {~\wd ~\tg n-SAN.N........~\lu (~\wd ~\tg j-SA.....~\lu (~\wd ~\tg A-1AN.....~\lu all~\wd ~\tg P-1A.....~\lu -Subgroup~\wd ~\tg ~\lu )~\wd ~\tg N-1A1PGAnK3NN........~\lu person~\wd ~\tg ~\lu )~\wd ~\tg v-S.....~\lu (~\wd ~\tg V-1ArUINAN...........~\lu become~\wd ~\tg ~\lu )~\wd ~\tg j-SP.....~\lu (~\wd ~\tg A-1AN.....~\lu evil~\wd ~\tg ~\lu )~\wd ~\tg .-~\lu .~\wd ~\tg ~\lu }~\wd ~\tg c-IDp00NNNNNNNNNNNNN.............~\lu {~\wd ~\tg n-SAN.N........~\lu (~\wd ~\tg N-1A1SGNnK3NN........~\lu person~\wd ~\tg ~\lu )~\wd ~\tg v-S.....~\lu (~\wd ~\tg V-1APUINAN...........~\lu do~\wd ~\tg ~\lu )~\wd ~\tg n-SPN.N........~\lu (~\wd ~\tg j-SA.....~\lu (~\wd ~\tg A-1AN.....~\lu good~\wd ~\tg ~\lu )~\wd ~\tg N-1B3PGAnK3NN........~\lu thing~\wd ~\tg ~\lu )~\wd ~\tg .-~\lu .~\wd ~\tg ~\lu }~\wd ~\tg c-IDp00NNNNNNNNNNNNN.............~\lu {~\wd ~\tg n-SAN.N........~\lu (~\wd ~\tg j-SA.....~\lu (~\wd ~\tg A-1AN.....~\lu 1~\wd ~\tg ~\lu )~\wd ~\tg N-1A1SGAnK3NN........~\lu person~\wd ~\tg c-TDp00NNNNNNNNNNNNN.............~\lu [~\wd ~\tg n-SAN.N........~\lu (~\wd ~\tg N-1A1SGAnK3NN........~\lu person~\wd ~\tg ~\lu )~\wd ~\tg v-S.....~\lu (~\wd ~\tg V-1APUINAN...........~\lu do~\wd ~\tg ~\lu )~\wd ~\tg n-SPN.N........~\lu (~\wd ~\tg j-SA.....~\lu (~\wd ~\tg A-1AN.....~\lu good~\wd ~\tg ~\lu )~\wd ~\tg N-1B3PGAnK3NN........~\lu thing~\wd ~\tg ~\lu )~\wd ~\tg ~\lu ]~\wd ~\tg ~\lu )~\wd ~\tg v-S.....~\lu (~\wd ~\tg V-1EPUINNN...........~\lu be~\wd ~\tg ~\lu )~\wd ~\tg .-~\lu .~\wd ~\tg ~\lu }~|Aperson|AGod|Bthing|||||||||||||||||||||||||||||||||",,,,"^",,
