ID,Reference,Verse,AnalyzedVerse,Notes,NoteFonts,KJV,Manual Analysis,AnalyzersBestAnalysis,Comments
51,"Lamentations 3:7",,,,,,,,
52,"Lamentations 3:8",,,,,,,,
53,"Lamentations 3:9",,,,,,,,
54,"Lamentations 3:10",,,,,,,,
55,"Lamentations 3:11",,,,,,,,
56,"Lamentations 3:12",,,,,,,,
57,"Lamentations 3:13",,,,,,,,
58,"Lamentations 3:14",,,,,,,,
59,"Lamentations 3:15",,,,,,,,
60,"Lamentations 3:16",,,,,,,,
61,"Lamentations 3:17",,,,,,,,
62,"Lamentations 3:18",,,,,,,,
63,"Lamentations 3:19",,,,,,,,
64,"Lamentations 3:20",,,,,,,,
65,"Lamentations 3:21",,,,,,,,
66,"Lamentations 3:22",,,,,,,,
67,"Lamentations 3:23",,,,,,,,
68,"Lamentations 3:24",,,,,,,,
69,"Lamentations 3:25",,,,,,,,
70,"Lamentations 3:26",,,,,,,,
71,"Lamentations 3:27",,,,,,,,
72,"Lamentations 3:28",,,,,,,,
73,"Lamentations 3:29",,,,,,,,
74,"Lamentations 3:30",,,,,,,,
75,"Lamentations 3:31",,,,,,,,
76,"Lamentations 3:32",,,,,,,,
77,"Lamentations 3:33",,,,,,,,
78,"Lamentations 3:34",,,,,,,,
79,"Lamentations 3:35",,,,,,,,
80,"Lamentations 3:36",,,,,,,,
81,"Lamentations 3:37",,,,,,,,
82,"Lamentations 3:38",,,,,,,,
83,"Lamentations 3:39",,,,,,,,
84,"Lamentations 3:40",,,,,,,,
85,"Lamentations 3:41",,,,,,,,
86,"Lamentations 3:42",,,,,,,,
87,"Lamentations 3:43",,,,,,,,
88,"Lamentations 3:44",,,,,,,,
89,"Lamentations 3:45",,,,,,,,
90,"Lamentations 3:46",,,,,,,,
91,"Lamentations 3:47",,,,,,,,
92,"Lamentations 3:48",,,,,,,,
93,"Lamentations 3:49",,,,,,,,
94,"Lamentations 3:50",,,,,,,,
95,"Lamentations 3:51",,,,,,,,
96,"Lamentations 3:52",,,,,,,,
97,"Lamentations 3:53",,,,,,,,
98,"Lamentations 3:54",,,,,,,,
99,"Lamentations 3:55",,,,,,,,
100,"Lamentations 3:56",,,,,,,,
101,"Lamentations 3:57",,,,,,,,
102,"Lamentations 3:58",,,,,,,,
103,"Lamentations 3:59",,,,,,,,
104,"Lamentations 3:60",,,,,,,,
105,"Lamentations 3:61",,,,,,,,
106,"Lamentations 3:62",,,,,,,,
107,"Lamentations 3:63",,,,,,,,
108,"Lamentations 3:64",,,,,,,,
109,"Lamentations 3:65",,,,,,,,
110,"Lamentations 3:66",,,,,,,,
111,"Lamentations 4:1",,,,,,,,
112,"Lamentations 4:2",,,,,,,,
113,"Lamentations 4:3",,,,,,,,
114,"Lamentations 4:4",,,,,,,,
115,"Lamentations 4:5",,,,,,,,
116,"Lamentations 4:6",,,,,,,,
117,"Lamentations 4:7",,,,,,,,
118,"Lamentations 4:8",,,,,,,,
119,"Lamentations 4:9",,,,,,,,
120,"Lamentations 4:10",,,,,,,,
121,"Lamentations 4:11",,,,,,,,
122,"Lamentations 4:12",,,,,,,,
123,"Lamentations 4:13",,,,,,,,
124,"Lamentations 4:14",,,,,,,,
125,"Lamentations 4:15",,,,,,,,
126,"Lamentations 4:16",,,,,,,,
127,"Lamentations 4:17",,,,,,,,
128,"Lamentations 4:18",,,,,,,,
129,"Lamentations 4:19",,,,,,,,
130,"Lamentations 4:20",,,,,,,,
131,"Lamentations 4:21",,,,,,,,
132,"Lamentations 4:22",,,,,,,,
133,"Lamentations 5:1",,,,,,,,
134,"Lamentations 5:2",,,,,,,,
135,"Lamentations 5:3",,,,,,,,
136,"Lamentations 5:4",,,,,,,,
137,"Lamentations 5:5",,,,,,,,
138,"Lamentations 5:6",,,,,,,,
139,"Lamentations 5:7",,,,,,,,
140,"Lamentations 5:8",,,,,,,,
141,"Lamentations 5:9",,,,,,,,
142,"Lamentations 5:10",,,,,,,,
143,"Lamentations 5:11",,,,,,,,
144,"Lamentations 5:12",,,,,,,,
145,"Lamentations 5:13",,,,,,,,
146,"Lamentations 5:14",,,,,,,,
147,"Lamentations 5:15",,,,,,,,
148,"Lamentations 5:16",,,,,,,,
149,"Lamentations 5:17",,,,,,,,
150,"Lamentations 5:18",,,,,,,,
151,"Lamentations 5:19",,,,,,,,
152,"Lamentations 5:20",,,,,,,,
153,"Lamentations 5:21",,,,,,,,
154,"Lamentations 5:22",,,,,,,,
