ID,Reference,Verse,AnalyzedVerse,Notes,NoteFonts,KJV,Manual Analysis,AnalyzersBestAnalysis,Comments
99,"Ecclesiastes 5:17",,,,,,,,
100,"Ecclesiastes 5:18",,,,,,,,
101,"Ecclesiastes 5:19",,,,,,,,
102,"Ecclesiastes 5:20",,,,,,,,
103,"Ecclesiastes 6:1",,,,,,,,
104,"Ecclesiastes 6:2",,,,,,,,
105,"Ecclesiastes 6:3",,,,,,,,
106,"Ecclesiastes 6:4",,,,,,,,
107,"Ecclesiastes 6:5",,,,,,,,
108,"Ecclesiastes 6:6",,,,,,,,
109,"Ecclesiastes 6:7",,,,,,,,
110,"Ecclesiastes 6:8",,,,,,,,
111,"Ecclesiastes 6:9",,,,,,,,
112,"Ecclesiastes 6:10",,,,,,,,
113,"Ecclesiastes 6:11",,,,,,,,
114,"Ecclesiastes 6:12",,,,,,,,
115,"Ecclesiastes 7:1",,,,,,,,
116,"Ecclesiastes 7:2",,,,,,,,
117,"Ecclesiastes 7:3",,,,,,,,
118,"Ecclesiastes 7:4",,,,,,,,
119,"Ecclesiastes 7:5",,,,,,,,
120,"Ecclesiastes 7:6",,,,,,,,
121,"Ecclesiastes 7:7",,,,,,,,
122,"Ecclesiastes 7:8",,,,,,,,
123,"Ecclesiastes 7:9",,,,,,,,
124,"Ecclesiastes 7:10",,,,,,,,
125,"Ecclesiastes 7:11",,,,,,,,
126,"Ecclesiastes 7:12",,,,,,,,
127,"Ecclesiastes 7:13",,,,,,,,
128,"Ecclesiastes 7:14",,,,,,,,
129,"Ecclesiastes 7:15",,,,,,,,
130,"Ecclesiastes 7:16",,,,,,,,
131,"Ecclesiastes 7:17",,,,,,,,
132,"Ecclesiastes 7:18",,,,,,,,
133,"Ecclesiastes 7:19",,,,,,,,
134,"Ecclesiastes 7:20",,,,,,,,
135,"Ecclesiastes 7:21",,,,,,,,
136,"Ecclesiastes 7:22",,,,,,,,
137,"Ecclesiastes 7:23",,,,,,,,
138,"Ecclesiastes 7:24",,,,,,,,
139,"Ecclesiastes 7:25",,,,,,,,
140,"Ecclesiastes 7:26",,,,,,,,
141,"Ecclesiastes 7:27",,,,,,,,
142,"Ecclesiastes 7:28",,,,,,,,
143,"Ecclesiastes 7:29",,,,,,,,
144,"Ecclesiastes 8:1",,,,,,,,
145,"Ecclesiastes 8:2",,,,,,,,
146,"Ecclesiastes 8:3",,,,,,,,
147,"Ecclesiastes 8:4",,,,,,,,
148,"Ecclesiastes 8:5",,,,,,,,
149,"Ecclesiastes 8:6",,,,,,,,
150,"Ecclesiastes 8:7",,,,,,,,
151,"Ecclesiastes 8:8",,,,,,,,
152,"Ecclesiastes 8:9",,,,,,,,
153,"Ecclesiastes 8:10",,,,,,,,
154,"Ecclesiastes 8:11",,,,,,,,
155,"Ecclesiastes 8:12",,,,,,,,
156,"Ecclesiastes 8:13",,,,,,,,
157,"Ecclesiastes 8:14",,,,,,,,
158,"Ecclesiastes 8:15",,,,,,,,
159,"Ecclesiastes 8:16",,,,,,,,
160,"Ecclesiastes 8:17",,,,,,,,
161,"Ecclesiastes 9:1",,,,,,,,
162,"Ecclesiastes 9:2",,,,,,,,
163,"Ecclesiastes 9:3",,,,,,,,
164,"Ecclesiastes 9:4",,,,,,,,
165,"Ecclesiastes 9:5",,,,,,,,
166,"Ecclesiastes 9:6",,,,,,,,
167,"Ecclesiastes 9:7",,,,,,,,
168,"Ecclesiastes 9:8",,,,,,,,
169,"Ecclesiastes 9:9",,,,,,,,
170,"Ecclesiastes 9:10",,,,,,,,
171,"Ecclesiastes 9:11",,,,,,,,
172,"Ecclesiastes 9:12",,,,,,,,
173,"Ecclesiastes 9:13",,,,,,,,
174,"Ecclesiastes 9:14",,,,,,,,
175,"Ecclesiastes 9:15",,,,,,,,
176,"Ecclesiastes 9:16",,,,,,,,
177,"Ecclesiastes 9:17",,,,,,,,
178,"Ecclesiastes 9:18",,,,,,,,
179,"Ecclesiastes 10:1",,,,,,,,
180,"Ecclesiastes 10:2",,,,,,,,
181,"Ecclesiastes 10:3",,,,,,,,
182,"Ecclesiastes 10:4",,,,,,,,
183,"Ecclesiastes 10:5",,,,,,,,
184,"Ecclesiastes 10:6",,,,,,,,
185,"Ecclesiastes 10:7",,,,,,,,
186,"Ecclesiastes 10:8",,,,,,,,
187,"Ecclesiastes 10:9",,,,,,,,
188,"Ecclesiastes 10:10",,,,,,,,
189,"Ecclesiastes 10:11",,,,,,,,
190,"Ecclesiastes 10:12",,,,,,,,
191,"Ecclesiastes 10:13",,,,,,,,
192,"Ecclesiastes 10:14",,,,,,,,
193,"Ecclesiastes 10:15",,,,,,,,
194,"Ecclesiastes 10:16",,,,,,,,
195,"Ecclesiastes 10:17",,,,,,,,
196,"Ecclesiastes 10:18",,,,,,,,
197,"Ecclesiastes 10:19",,,,,,,,
198,"Ecclesiastes 10:20",,,,,,,,
199,"Ecclesiastes 11:1",,,,,,,,
200,"Ecclesiastes 11:2",,,,,,,,
201,"Ecclesiastes 11:3",,,,,,,,
202,"Ecclesiastes 11:4",,,,,,,,
203,"Ecclesiastes 11:5",,,,,,,,
204,"Ecclesiastes 11:6",,,,,,,,
205,"Ecclesiastes 11:7",,,,,,,,
206,"Ecclesiastes 11:8",,,,,,,,
207,"Ecclesiastes 11:9",,,,,,,,
208,"Ecclesiastes 11:10",,,,,,,,
209,"Ecclesiastes 12:1",,,,,,,,
210,"Ecclesiastes 12:2",,,,,,,,
211,"Ecclesiastes 12:3",,,,,,,,
212,"Ecclesiastes 12:4",,,,,,,,
213,"Ecclesiastes 12:5",,,,,,,,
214,"Ecclesiastes 12:6",,,,,,,,
215,"Ecclesiastes 12:7",,,,,,,,
216,"Ecclesiastes 12:8",,,,,,,,
217,"Ecclesiastes 12:9",,,,,,,,
218,"Ecclesiastes 12:10",,,,,,,,
219,"Ecclesiastes 12:11",,,,,,,,
220,"Ecclesiastes 12:12",,,,,,,,
221,"Ecclesiastes 12:13",,,,,,,,
222,"Ecclesiastes 12:14",,,,,,,,
