ID,Reference,Verse,AnalyzedVerse,Notes,NoteFonts,KJV,Manual Analysis,AnalyzersBestAnalysis,Comments
162,"Hosea 12:4",,,,,,,,
163,"Hosea 12:5",,,,,,,,
164,"Hosea 12:6",,,,,,,,
165,"Hosea 12:7",,,,,,,,
166,"Hosea 12:8",,,,,,,,
167,"Hosea 12:9",,,,,,,,
168,"Hosea 12:10",,,,,,,,
169,"Hosea 12:11",,,,,,,,
170,"Hosea 12:12",,,,,,,,
171,"Hosea 12:13",,,,,,,,
172,"Hosea 12:14",,,,,,,,
173,"Hosea 13:1",,,,,,,,
174,"Hosea 13:2",,,,,,,,
175,"Hosea 13:3",,,,,,,,
176,"Hosea 13:4",,,,,,,,
177,"Hosea 13:5",,,,,,,,
178,"Hosea 13:6",,,,,,,,
179,"Hosea 13:7",,,,,,,,
180,"Hosea 13:8",,,,,,,,
181,"Hosea 13:9",,,,,,,,
182,"Hosea 13:10",,,,,,,,
183,"Hosea 13:11",,,,,,,,
184,"Hosea 13:12",,,,,,,,
185,"Hosea 13:13",,,,,,,,
186,"Hosea 13:14",,,,,,,,
187,"Hosea 13:15",,,,,,,,
188,"Hosea 13:16",,,,,,,,
189,"Hosea 14:1",,,,,,,,
190,"Hosea 14:2",,,,,,,,
191,"Hosea 14:3",,,,,,,,
192,"Hosea 14:4",,,,,,,,
193,"Hosea 14:5",,,,,,,,
194,"Hosea 14:6",,,,,,,,
195,"Hosea 14:7",,,,,,,,
196,"Hosea 14:8",,,,,,,,
197,"Hosea 14:9",,,,,,,,
