ID,Reference,Verse,AnalyzedVerse,Notes,NoteFonts,KJV,Manual Analysis,AnalyzersBestAnalysis,Comments
42,"Deuteronomy 1:42",,,,,,,,
43,"Deuteronomy 1:43",,,,,,,,
44,"Deuteronomy 1:44",,,,,,,,
45,"Deuteronomy 1:45",,,,,,,,
46,"Deuteronomy 1:46",,,,,,,,
47,"Deuteronomy 2:1",,,,,,,,
48,"Deuteronomy 2:2",,,,,,,,
49,"Deuteronomy 2:3",,,,,,,,
50,"Deuteronomy 2:4",,,,,,,,
51,"Deuteronomy 2:5",,,,,,,,
52,"Deuteronomy 2:6",,,,,,,,
53,"Deuteronomy 2:7",,,,,,,,
54,"Deuteronomy 2:8",,,,,,,,
55,"Deuteronomy 2:9",,,,,,,,
56,"Deuteronomy 2:10",,,,,,,,
57,"Deuteronomy 2:11",,,,,,,,
58,"Deuteronomy 2:12",,,,,,,,
59,"Deuteronomy 2:13",,,,,,,,
60,"Deuteronomy 2:14",,,,,,,,
61,"Deuteronomy 2:15",,,,,,,,
62,"Deuteronomy 2:16",,,,,,,,
63,"Deuteronomy 2:17",,,,,,,,
64,"Deuteronomy 2:18",,,,,,,,
65,"Deuteronomy 2:19",,,,,,,,
66,"Deuteronomy 2:20",,,,,,,,
67,"Deuteronomy 2:21",,,,,,,,
68,"Deuteronomy 2:22",,,,,,,,
69,"Deuteronomy 2:23",,,,,,,,
70,"Deuteronomy 2:24",,,,,,,,
71,"Deuteronomy 2:25",,,,,,,,
72,"Deuteronomy 2:26",,,,,,,,
73,"Deuteronomy 2:27",,,,,,,,
74,"Deuteronomy 2:28",,,,,,,,
75,"Deuteronomy 2:29",,,,,,,,
76,"Deuteronomy 2:30",,,,,,,,
77,"Deuteronomy 2:31",,,,,,,,
78,"Deuteronomy 2:32",,,,,,,,
79,"Deuteronomy 2:33",,,,,,,,
80,"Deuteronomy 2:34",,,,,,,,
81,"Deuteronomy 2:35",,,,,,,,
82,"Deuteronomy 2:36",,,,,,,,
83,"Deuteronomy 2:37",,,,,,,,
84,"Deuteronomy 3:1",,,,,,,,
85,"Deuteronomy 3:2",,,,,,,,
86,"Deuteronomy 3:3",,,,,,,,
87,"Deuteronomy 3:4",,,,,,,,
88,"Deuteronomy 3:5",,,,,,,,
89,"Deuteronomy 3:6",,,,,,,,
90,"Deuteronomy 3:7",,,,,,,,
91,"Deuteronomy 3:8",,,,,,,,
92,"Deuteronomy 3:9",,,,,,,,
93,"Deuteronomy 3:10",,,,,,,,
94,"Deuteronomy 3:11",,,,,,,,
95,"Deuteronomy 3:12",,,,,,,,
96,"Deuteronomy 3:13",,,,,,,,
97,"Deuteronomy 3:14",,,,,,,,
98,"Deuteronomy 3:15",,,,,,,,
99,"Deuteronomy 3:16",,,,,,,,
100,"Deuteronomy 3:17",,,,,,,,
101,"Deuteronomy 3:18",,,,,,,,
102,"Deuteronomy 3:19",,,,,,,,
103,"Deuteronomy 3:20",,,,,,,,
104,"Deuteronomy 3:21",,,,,,,,
105,"Deuteronomy 3:22",,,,,,,,
106,"Deuteronomy 3:23",,,,,,,,
107,"Deuteronomy 3:24",,,,,,,,
108,"Deuteronomy 3:25",,,,,,,,
109,"Deuteronomy 3:26",,,,,,,,
110,"Deuteronomy 3:27",,,,,,,,
111,"Deuteronomy 3:28",,,,,,,,
112,"Deuteronomy 3:29",,,,,,,,
113,"Deuteronomy 4:1",,,,,,,,
114,"Deuteronomy 4:2",,,,,,,,
115,"Deuteronomy 4:3",,,,,,,,
116,"Deuteronomy 4:4",,,,,,,,
117,"Deuteronomy 4:5",,,,,,,,
118,"Deuteronomy 4:6",,,,,,,,
119,"Deuteronomy 4:7",,,,,,,,
120,"Deuteronomy 4:8",,,,,,,,
121,"Deuteronomy 4:9",,,,,,,,
122,"Deuteronomy 4:10",,,,,,,,
123,"Deuteronomy 4:11",,,,,,,,
124,"Deuteronomy 4:12",,,,,,,,
125,"Deuteronomy 4:13",,,,,,,,
126,"Deuteronomy 4:14",,,,,,,,
127,"Deuteronomy 4:15",,,,,,,,
128,"Deuteronomy 4:16",,,,,,,,
129,"Deuteronomy 4:17",,,,,,,,
130,"Deuteronomy 4:18",,,,,,,,
131,"Deuteronomy 4:19",,,,,,,,
132,"Deuteronomy 4:20",,,,,,,,
133,"Deuteronomy 4:21",,,,,,,,
134,"Deuteronomy 4:22",,,,,,,,
135,"Deuteronomy 4:23",,,,,,,,
136,"Deuteronomy 4:24",,,,,,,,
137,"Deuteronomy 4:25",,,,,,,,
138,"Deuteronomy 4:26",,,,,,,,
139,"Deuteronomy 4:27",,,,,,,,
140,"Deuteronomy 4:28",,,,,,,,
141,"Deuteronomy 4:29",,,,,,,,
142,"Deuteronomy 4:30",,,,,,,,
143,"Deuteronomy 4:31",,,,,,,,
144,"Deuteronomy 4:32",,,,,,,,
145,"Deuteronomy 4:33",,,,,,,,
146,"Deuteronomy 4:34",,,,,,,,
147,"Deuteronomy 4:35",,,,,,,,
148,"Deuteronomy 4:36",,,,,,,,
149,"Deuteronomy 4:37",,,,,,,,
150,"Deuteronomy 4:38",,,,,,,,
151,"Deuteronomy 4:39",,,,,,,,
152,"Deuteronomy 4:40",,,,,,,,
153,"Deuteronomy 4:41",,,,,,,,
154,"Deuteronomy 4:42",,,,,,,,
155,"Deuteronomy 4:43",,,,,,,,
156,"Deuteronomy 4:44",,,,,,,,
157,"Deuteronomy 4:45",,,,,,,,
158,"Deuteronomy 4:46",,,,,,,,
159,"Deuteronomy 4:47",,,,,,,,
160,"Deuteronomy 4:48",,,,,,,,
161,"Deuteronomy 4:49",,,,,,,,
162,"Deuteronomy 5:1",,,,,,,,
163,"Deuteronomy 5:2",,,,,,,,
164,"Deuteronomy 5:3",,,,,,,,
165,"Deuteronomy 5:4",,,,,,,,
166,"Deuteronomy 5:5",,,,,,,,
167,"Deuteronomy 5:6",,,,,,,,
168,"Deuteronomy 5:7",,,,,,,,
169,"Deuteronomy 5:8",,,,,,,,
170,"Deuteronomy 5:9",,,,,,,,
171,"Deuteronomy 5:10",,,,,,,,
172,"Deuteronomy 5:11",,,,,,,,
173,"Deuteronomy 5:12",,,,,,,,
174,"Deuteronomy 5:13",,,,,,,,
175,"Deuteronomy 5:14",,,,,,,,
176,"Deuteronomy 5:15",,,,,,,,
177,"Deuteronomy 5:16",,,,,,,,
178,"Deuteronomy 5:17",,,,,,,,
179,"Deuteronomy 5:18",,,,,,,,
180,"Deuteronomy 5:19",,,,,,,,
181,"Deuteronomy 5:20",,,,,,,,
182,"Deuteronomy 5:21",,,,,,,,
183,"Deuteronomy 5:22",,,,,,,,
184,"Deuteronomy 5:23",,,,,,,,
185,"Deuteronomy 5:24",,,,,,,,
186,"Deuteronomy 5:25",,,,,,,,
187,"Deuteronomy 5:26",,,,,,,,
188,"Deuteronomy 5:27",,,,,,,,
189,"Deuteronomy 5:28",,,,,,,,
190,"Deuteronomy 5:29",,,,,,,,
191,"Deuteronomy 5:30",,,,,,,,
192,"Deuteronomy 5:31",,,,,,,,
193,"Deuteronomy 5:32",,,,,,,,
194,"Deuteronomy 5:33",,,,,,,,
195,"Deuteronomy 6:1",,,,,,,,
196,"Deuteronomy 6:2",,,,,,,,
197,"Deuteronomy 6:3",,,,,,,,
198,"Deuteronomy 6:4",,,,,,,,
199,"Deuteronomy 6:5",,,,,,,,
200,"Deuteronomy 6:6",,,,,,,,
201,"Deuteronomy 6:7",,,,,,,,
202,"Deuteronomy 6:8",,,,,,,,
203,"Deuteronomy 6:9",,,,,,,,
204,"Deuteronomy 6:10",,,,,,,,
205,"Deuteronomy 6:11",,,,,,,,
206,"Deuteronomy 6:12",,,,,,,,
207,"Deuteronomy 6:13",,,,,,,,
208,"Deuteronomy 6:14",,,,,,,,
209,"Deuteronomy 6:15",,,,,,,,
210,"Deuteronomy 6:16",,,,,,,,
211,"Deuteronomy 6:17",,,,,,,,
212,"Deuteronomy 6:18",,,,,,,,
213,"Deuteronomy 6:19",,,,,,,,
214,"Deuteronomy 6:20",,,,,,,,
215,"Deuteronomy 6:21",,,,,,,,
216,"Deuteronomy 6:22",,,,,,,,
217,"Deuteronomy 6:23",,,,,,,,
218,"Deuteronomy 6:24",,,,,,,,
219,"Deuteronomy 6:25",,,,,,,,
220,"Deuteronomy 7:1",,,,,,,,
221,"Deuteronomy 7:2",,,,,,,,
222,"Deuteronomy 7:3",,,,,,,,
223,"Deuteronomy 7:4",,,,,,,,
224,"Deuteronomy 7:5",,,,,,,,
225,"Deuteronomy 7:6",,,,,,,,
226,"Deuteronomy 7:7",,,,,,,,
227,"Deuteronomy 7:8",,,,,,,,
228,"Deuteronomy 7:9",,,,,,,,
229,"Deuteronomy 7:10",,,,,,,,
230,"Deuteronomy 7:11",,,,,,,,
231,"Deuteronomy 7:12",,,,,,,,
232,"Deuteronomy 7:13",,,,,,,,
233,"Deuteronomy 7:14",,,,,,,,
234,"Deuteronomy 7:15",,,,,,,,
235,"Deuteronomy 7:16",,,,,,,,
236,"Deuteronomy 7:17",,,,,,,,
237,"Deuteronomy 7:18",,,,,,,,
238,"Deuteronomy 7:19",,,,,,,,
239,"Deuteronomy 7:20",,,,,,,,
240,"Deuteronomy 7:21",,,,,,,,
241,"Deuteronomy 7:22",,,,,,,,
242,"Deuteronomy 7:23",,,,,,,,
243,"Deuteronomy 7:24",,,,,,,,
244,"Deuteronomy 7:25",,,,,,,,
245,"Deuteronomy 7:26",,,,,,,,
246,"Deuteronomy 8:1",,,,,,,,
247,"Deuteronomy 8:2",,,,,,,,
248,"Deuteronomy 8:3",,,,,,,,
249,"Deuteronomy 8:4",,,,,,,,
250,"Deuteronomy 8:5",,,,,,,,
251,"Deuteronomy 8:6",,,,,,,,
252,"Deuteronomy 8:7",,,,,,,,
253,"Deuteronomy 8:8",,,,,,,,
254,"Deuteronomy 8:9",,,,,,,,
255,"Deuteronomy 8:10",,,,,,,,
256,"Deuteronomy 8:11",,,,,,,,
257,"Deuteronomy 8:12",,,,,,,,
258,"Deuteronomy 8:13",,,,,,,,
259,"Deuteronomy 8:14",,,,,,,,
260,"Deuteronomy 8:15",,,,,,,,
261,"Deuteronomy 8:16",,,,,,,,
262,"Deuteronomy 8:17",,,,,,,,
263,"Deuteronomy 8:18",,,,,,,,
264,"Deuteronomy 8:19",,,,,,,,
265,"Deuteronomy 8:20",,,,,,,,
266,"Deuteronomy 9:1",,,,,,,,
267,"Deuteronomy 9:2",,,,,,,,
268,"Deuteronomy 9:3",,,,,,,,
269,"Deuteronomy 9:4",,,,,,,,
270,"Deuteronomy 9:5",,,,,,,,
271,"Deuteronomy 9:6",,,,,,,,
272,"Deuteronomy 9:7",,,,,,,,
273,"Deuteronomy 9:8",,,,,,,,
274,"Deuteronomy 9:9",,,,,,,,
275,"Deuteronomy 9:10",,,,,,,,
276,"Deuteronomy 9:11",,,,,,,,
277,"Deuteronomy 9:12",,,,,,,,
278,"Deuteronomy 9:13",,,,,,,,
279,"Deuteronomy 9:14",,,,,,,,
280,"Deuteronomy 9:15",,,,,,,,
281,"Deuteronomy 9:16",,,,,,,,
282,"Deuteronomy 9:17",,,,,,,,
283,"Deuteronomy 9:18",,,,,,,,
284,"Deuteronomy 9:19",,,,,,,,
285,"Deuteronomy 9:20",,,,,,,,
286,"Deuteronomy 9:21",,,,,,,,
287,"Deuteronomy 9:22",,,,,,,,
288,"Deuteronomy 9:23",,,,,,,,
289,"Deuteronomy 9:24",,,,,,,,
290,"Deuteronomy 9:25",,,,,,,,
291,"Deuteronomy 9:26",,,,,,,,
292,"Deuteronomy 9:27",,,,,,,,
293,"Deuteronomy 9:28",,,,,,,,
294,"Deuteronomy 9:29",,,,,,,,
295,"Deuteronomy 10:1",,,,,,,,
296,"Deuteronomy 10:2",,,,,,,,
297,"Deuteronomy 10:3",,,,,,,,
298,"Deuteronomy 10:4",,,,,,,,
299,"Deuteronomy 10:5",,,,,,,,
300,"Deuteronomy 10:6",,,,,,,,
301,"Deuteronomy 10:7",,,,,,,,
302,"Deuteronomy 10:8",,,,,,,,
303,"Deuteronomy 10:9",,,,,,,,
304,"Deuteronomy 10:10",,,,,,,,
305,"Deuteronomy 10:11",,,,,,,,
306,"Deuteronomy 10:12",,,,,,,,
307,"Deuteronomy 10:13",,,,,,,,
308,"Deuteronomy 10:14",,,,,,,,
309,"Deuteronomy 10:15",,,,,,,,
310,"Deuteronomy 10:16",,,,,,,,
311,"Deuteronomy 10:17",,,,,,,,
312,"Deuteronomy 10:18",,,,,,,,
313,"Deuteronomy 10:19",,,,,,,,
314,"Deuteronomy 10:20",,,,,,,,
315,"Deuteronomy 10:21",,,,,,,,
316,"Deuteronomy 10:22",,,,,,,,
317,"Deuteronomy 11:1",,,,,,,,
318,"Deuteronomy 11:2",,,,,,,,
319,"Deuteronomy 11:3",,,,,,,,
320,"Deuteronomy 11:4",,,,,,,,
321,"Deuteronomy 11:5",,,,,,,,
322,"Deuteronomy 11:6",,,,,,,,
323,"Deuteronomy 11:7",,,,,,,,
324,"Deuteronomy 11:8",,,,,,,,
325,"Deuteronomy 11:9",,,,,,,,
326,"Deuteronomy 11:10",,,,,,,,
327,"Deuteronomy 11:11",,,,,,,,
328,"Deuteronomy 11:12",,,,,,,,
329,"Deuteronomy 11:13",,,,,,,,
330,"Deuteronomy 11:14",,,,,,,,
331,"Deuteronomy 11:15",,,,,,,,
332,"Deuteronomy 11:16",,,,,,,,
333,"Deuteronomy 11:17",,,,,,,,
334,"Deuteronomy 11:18",,,,,,,,
335,"Deuteronomy 11:19",,,,,,,,
336,"Deuteronomy 11:20",,,,,,,,
337,"Deuteronomy 11:21",,,,,,,,
338,"Deuteronomy 11:22",,,,,,,,
339,"Deuteronomy 11:23",,,,,,,,
340,"Deuteronomy 11:24",,,,,,,,
341,"Deuteronomy 11:25",,,,,,,,
342,"Deuteronomy 11:26",,,,,,,,
343,"Deuteronomy 11:27",,,,,,,,
344,"Deuteronomy 11:28",,,,,,,,
345,"Deuteronomy 11:29",,,,,,,,
346,"Deuteronomy 11:30",,,,,,,,
347,"Deuteronomy 11:31",,,,,,,,
348,"Deuteronomy 11:32",,,,,,,,
349,"Deuteronomy 12:1",,,,,,,,
350,"Deuteronomy 12:2",,,,,,,,
351,"Deuteronomy 12:3",,,,,,,,
352,"Deuteronomy 12:4",,,,,,,,
353,"Deuteronomy 12:5",,,,,,,,
354,"Deuteronomy 12:6",,,,,,,,
355,"Deuteronomy 12:7",,,,,,,,
356,"Deuteronomy 12:8",,,,,,,,
357,"Deuteronomy 12:9",,,,,,,,
358,"Deuteronomy 12:10",,,,,,,,
359,"Deuteronomy 12:11",,,,,,,,
360,"Deuteronomy 12:12",,,,,,,,
361,"Deuteronomy 12:13",,,,,,,,
362,"Deuteronomy 12:14",,,,,,,,
363,"Deuteronomy 12:15",,,,,,,,
364,"Deuteronomy 12:16",,,,,,,,
365,"Deuteronomy 12:17",,,,,,,,
366,"Deuteronomy 12:18",,,,,,,,
367,"Deuteronomy 12:19",,,,,,,,
368,"Deuteronomy 12:20",,,,,,,,
369,"Deuteronomy 12:21",,,,,,,,
370,"Deuteronomy 12:22",,,,,,,,
371,"Deuteronomy 12:23",,,,,,,,
372,"Deuteronomy 12:24",,,,,,,,
373,"Deuteronomy 12:25",,,,,,,,
374,"Deuteronomy 12:26",,,,,,,,
375,"Deuteronomy 12:27",,,,,,,,
376,"Deuteronomy 12:28",,,,,,,,
377,"Deuteronomy 12:29",,,,,,,,
378,"Deuteronomy 12:30",,,,,,,,
379,"Deuteronomy 12:31",,,,,,,,
380,"Deuteronomy 12:32",,,,,,,,
381,"Deuteronomy 13:1",,,,,,,,
382,"Deuteronomy 13:2",,,,,,,,
383,"Deuteronomy 13:3",,,,,,,,
384,"Deuteronomy 13:4",,,,,,,,
385,"Deuteronomy 13:5",,,,,,,,
386,"Deuteronomy 13:6",,,,,,,,
387,"Deuteronomy 13:7",,,,,,,,
388,"Deuteronomy 13:8",,,,,,,,
389,"Deuteronomy 13:9",,,,,,,,
390,"Deuteronomy 13:10",,,,,,,,
391,"Deuteronomy 13:11",,,,,,,,
392,"Deuteronomy 13:12",,,,,,,,
393,"Deuteronomy 13:13",,,,,,,,
394,"Deuteronomy 13:14",,,,,,,,
395,"Deuteronomy 13:15",,,,,,,,
396,"Deuteronomy 13:16",,,,,,,,
397,"Deuteronomy 13:17",,,,,,,,
398,"Deuteronomy 13:18",,,,,,,,
399,"Deuteronomy 14:1",,,,,,,,
400,"Deuteronomy 14:2",,,,,,,,
401,"Deuteronomy 14:3",,,,,,,,
402,"Deuteronomy 14:4",,,,,,,,
403,"Deuteronomy 14:5",,,,,,,,
404,"Deuteronomy 14:6",,,,,,,,
405,"Deuteronomy 14:7",,,,,,,,
406,"Deuteronomy 14:8",,,,,,,,
407,"Deuteronomy 14:9",,,,,,,,
408,"Deuteronomy 14:10",,,,,,,,
409,"Deuteronomy 14:11",,,,,,,,
410,"Deuteronomy 14:12",,,,,,,,
411,"Deuteronomy 14:13",,,,,,,,
412,"Deuteronomy 14:14",,,,,,,,
413,"Deuteronomy 14:15",,,,,,,,
414,"Deuteronomy 14:16",,,,,,,,
415,"Deuteronomy 14:17",,,,,,,,
416,"Deuteronomy 14:18",,,,,,,,
417,"Deuteronomy 14:19",,,,,,,,
418,"Deuteronomy 14:20",,,,,,,,
419,"Deuteronomy 14:21",,,,,,,,
420,"Deuteronomy 14:22",,,,,,,,
421,"Deuteronomy 14:23",,,,,,,,
422,"Deuteronomy 14:24",,,,,,,,
423,"Deuteronomy 14:25",,,,,,,,
424,"Deuteronomy 14:26",,,,,,,,
425,"Deuteronomy 14:27",,,,,,,,
426,"Deuteronomy 14:28",,,,,,,,
427,"Deuteronomy 14:29",,,,,,,,
428,"Deuteronomy 15:1",,,,,,,,
429,"Deuteronomy 15:2",,,,,,,,
430,"Deuteronomy 15:3",,,,,,,,
431,"Deuteronomy 15:4",,,,,,,,
432,"Deuteronomy 15:5",,,,,,,,
433,"Deuteronomy 15:6",,,,,,,,
434,"Deuteronomy 15:7",,,,,,,,
435,"Deuteronomy 15:8",,,,,,,,
436,"Deuteronomy 15:9",,,,,,,,
437,"Deuteronomy 15:10",,,,,,,,
438,"Deuteronomy 15:11",,,,,,,,
439,"Deuteronomy 15:12",,,,,,,,
440,"Deuteronomy 15:13",,,,,,,,
441,"Deuteronomy 15:14",,,,,,,,
442,"Deuteronomy 15:15",,,,,,,,
443,"Deuteronomy 15:16",,,,,,,,
444,"Deuteronomy 15:17",,,,,,,,
445,"Deuteronomy 15:18",,,,,,,,
446,"Deuteronomy 15:19",,,,,,,,
447,"Deuteronomy 15:20",,,,,,,,
448,"Deuteronomy 15:21",,,,,,,,
449,"Deuteronomy 15:22",,,,,,,,
450,"Deuteronomy 15:23",,,,,,,,
451,"Deuteronomy 16:1",,,,,,,,
452,"Deuteronomy 16:2",,,,,,,,
453,"Deuteronomy 16:3",,,,,,,,
454,"Deuteronomy 16:4",,,,,,,,
455,"Deuteronomy 16:5",,,,,,,,
456,"Deuteronomy 16:6",,,,,,,,
457,"Deuteronomy 16:7",,,,,,,,
458,"Deuteronomy 16:8",,,,,,,,
459,"Deuteronomy 16:9",,,,,,,,
460,"Deuteronomy 16:10",,,,,,,,
461,"Deuteronomy 16:11",,,,,,,,
462,"Deuteronomy 16:12",,,,,,,,
463,"Deuteronomy 16:13",,,,,,,,
464,"Deuteronomy 16:14",,,,,,,,
465,"Deuteronomy 16:15",,,,,,,,
466,"Deuteronomy 16:16",,,,,,,,
467,"Deuteronomy 16:17",,,,,,,,
468,"Deuteronomy 16:18",,,,,,,,
469,"Deuteronomy 16:19",,,,,,,,
470,"Deuteronomy 16:20",,,,,,,,
471,"Deuteronomy 16:21",,,,,,,,
472,"Deuteronomy 16:22",,,,,,,,
473,"Deuteronomy 17:1",,,,,,,,
474,"Deuteronomy 17:2",,,,,,,,
475,"Deuteronomy 17:3",,,,,,,,
476,"Deuteronomy 17:4",,,,,,,,
477,"Deuteronomy 17:5",,,,,,,,
478,"Deuteronomy 17:6",,,,,,,,
479,"Deuteronomy 17:7",,,,,,,,
480,"Deuteronomy 17:8",,,,,,,,
481,"Deuteronomy 17:9",,,,,,,,
482,"Deuteronomy 17:10",,,,,,,,
483,"Deuteronomy 17:11",,,,,,,,
484,"Deuteronomy 17:12",,,,,,,,
485,"Deuteronomy 17:13",,,,,,,,
486,"Deuteronomy 17:14",,,,,,,,
487,"Deuteronomy 17:15",,,,,,,,
488,"Deuteronomy 17:16",,,,,,,,
489,"Deuteronomy 17:17",,,,,,,,
490,"Deuteronomy 17:18",,,,,,,,
491,"Deuteronomy 17:19",,,,,,,,
492,"Deuteronomy 17:20",,,,,,,,
493,"Deuteronomy 18:1",,,,,,,,
494,"Deuteronomy 18:2",,,,,,,,
495,"Deuteronomy 18:3",,,,,,,,
496,"Deuteronomy 18:4",,,,,,,,
497,"Deuteronomy 18:5",,,,,,,,
498,"Deuteronomy 18:6",,,,,,,,
499,"Deuteronomy 18:7",,,,,,,,
500,"Deuteronomy 18:8",,,,,,,,
501,"Deuteronomy 18:9",,,,,,,,
502,"Deuteronomy 18:10",,,,,,,,
503,"Deuteronomy 18:11",,,,,,,,
504,"Deuteronomy 18:12",,,,,,,,
505,"Deuteronomy 18:13",,,,,,,,
506,"Deuteronomy 18:14",,,,,,,,
507,"Deuteronomy 18:15",,,,,,,,
508,"Deuteronomy 18:16",,,,,,,,
509,"Deuteronomy 18:17",,,,,,,,
510,"Deuteronomy 18:18",,,,,,,,
511,"Deuteronomy 18:19",,,,,,,,
512,"Deuteronomy 18:20",,,,,,,,
513,"Deuteronomy 18:21",,,,,,,,
514,"Deuteronomy 18:22",,,,,,,,
515,"Deuteronomy 19:1",,,,,,,,
516,"Deuteronomy 19:2",,,,,,,,
517,"Deuteronomy 19:3",,,,,,,,
518,"Deuteronomy 19:4",,,,,,,,
519,"Deuteronomy 19:5",,,,,,,,
520,"Deuteronomy 19:6",,,,,,,,
521,"Deuteronomy 19:7",,,,,,,,
522,"Deuteronomy 19:8",,,,,,,,
523,"Deuteronomy 19:9",,,,,,,,
524,"Deuteronomy 19:10",,,,,,,,
525,"Deuteronomy 19:11",,,,,,,,
526,"Deuteronomy 19:12",,,,,,,,
527,"Deuteronomy 19:13",,,,,,,,
528,"Deuteronomy 19:14",,,,,,,,
529,"Deuteronomy 19:15",,,,,,,,
530,"Deuteronomy 19:16",,,,,,,,
531,"Deuteronomy 19:17",,,,,,,,
532,"Deuteronomy 19:18",,,,,,,,
533,"Deuteronomy 19:19",,,,,,,,
534,"Deuteronomy 19:20",,,,,,,,
535,"Deuteronomy 19:21",,,,,,,,
536,"Deuteronomy 20:1",,,,,,,,
537,"Deuteronomy 20:2",,,,,,,,
538,"Deuteronomy 20:3",,,,,,,,
539,"Deuteronomy 20:4",,,,,,,,
540,"Deuteronomy 20:5",,,,,,,,
541,"Deuteronomy 20:6",,,,,,,,
542,"Deuteronomy 20:7",,,,,,,,
543,"Deuteronomy 20:8",,,,,,,,
544,"Deuteronomy 20:9",,,,,,,,
545,"Deuteronomy 20:10",,,,,,,,
546,"Deuteronomy 20:11",,,,,,,,
547,"Deuteronomy 20:12",,,,,,,,
548,"Deuteronomy 20:13",,,,,,,,
549,"Deuteronomy 20:14",,,,,,,,
550,"Deuteronomy 20:15",,,,,,,,
551,"Deuteronomy 20:16",,,,,,,,
552,"Deuteronomy 20:17",,,,,,,,
553,"Deuteronomy 20:18",,,,,,,,
554,"Deuteronomy 20:19",,,,,,,,
555,"Deuteronomy 20:20",,,,,,,,
556,"Deuteronomy 21:1",,,,,,,,
557,"Deuteronomy 21:2",,,,,,,,
558,"Deuteronomy 21:3",,,,,,,,
559,"Deuteronomy 21:4",,,,,,,,
560,"Deuteronomy 21:5",,,,,,,,
561,"Deuteronomy 21:6",,,,,,,,
562,"Deuteronomy 21:7",,,,,,,,
563,"Deuteronomy 21:8",,,,,,,,
564,"Deuteronomy 21:9",,,,,,,,
565,"Deuteronomy 21:10",,,,,,,,
566,"Deuteronomy 21:11",,,,,,,,
567,"Deuteronomy 21:12",,,,,,,,
568,"Deuteronomy 21:13",,,,,,,,
569,"Deuteronomy 21:14",,,,,,,,
570,"Deuteronomy 21:15",,,,,,,,
571,"Deuteronomy 21:16",,,,,,,,
572,"Deuteronomy 21:17",,,,,,,,
573,"Deuteronomy 21:18",,,,,,,,
574,"Deuteronomy 21:19",,,,,,,,
575,"Deuteronomy 21:20",,,,,,,,
576,"Deuteronomy 21:21",,,,,,,,
577,"Deuteronomy 21:22",,,,,,,,
578,"Deuteronomy 21:23",,,,,,,,
579,"Deuteronomy 22:1",,,,,,,,
580,"Deuteronomy 22:2",,,,,,,,
581,"Deuteronomy 22:3",,,,,,,,
582,"Deuteronomy 22:4",,,,,,,,
583,"Deuteronomy 22:5",,,,,,,,
584,"Deuteronomy 22:6",,,,,,,,
585,"Deuteronomy 22:7",,,,,,,,
586,"Deuteronomy 22:8",,,,,,,,
587,"Deuteronomy 22:9",,,,,,,,
588,"Deuteronomy 22:10",,,,,,,,
589,"Deuteronomy 22:11",,,,,,,,
590,"Deuteronomy 22:12",,,,,,,,
591,"Deuteronomy 22:13",,,,,,,,
592,"Deuteronomy 22:14",,,,,,,,
593,"Deuteronomy 22:15",,,,,,,,
594,"Deuteronomy 22:16",,,,,,,,
595,"Deuteronomy 22:17",,,,,,,,
596,"Deuteronomy 22:18",,,,,,,,
597,"Deuteronomy 22:19",,,,,,,,
598,"Deuteronomy 22:20",,,,,,,,
599,"Deuteronomy 22:21",,,,,,,,
600,"Deuteronomy 22:22",,,,,,,,
601,"Deuteronomy 22:23",,,,,,,,
602,"Deuteronomy 22:24",,,,,,,,
603,"Deuteronomy 22:25",,,,,,,,
