ID,Reference,Verse,AnalyzedVerse,Notes,NoteFonts,KJV,Manual Analysis,AnalyzersBestAnalysis,Comments
52,"2 Kings 3:9",,,,,,,,
53,"2 Kings 3:10",,,,,,,,
54,"2 Kings 3:11",,,,,,,,
55,"2 Kings 3:12",,,,,,,,
56,"2 Kings 3:13",,,,,,,,
57,"2 Kings 3:14",,,,,,,,
58,"2 Kings 3:15",,,,,,,,
59,"2 Kings 3:16",,,,,,,,
60,"2 Kings 3:17",,,,,,,,
61,"2 Kings 3:18",,,,,,,,
62,"2 Kings 3:19",,,,,,,,
63,"2 Kings 3:20",,,,,,,,
64,"2 Kings 3:21",,,,,,,,
65,"2 Kings 3:22",,,,,,,,
66,"2 Kings 3:23",,,,,,,,
67,"2 Kings 3:24",,,,,,,,
68,"2 Kings 3:25",,,,,,,,
69,"2 Kings 3:26",,,,,,,,
70,"2 Kings 3:27",,,,,,,,
71,"2 Kings 4:1",,,,,,,,
72,"2 Kings 4:2",,,,,,,,
73,"2 Kings 4:3",,,,,,,,
74,"2 Kings 4:4",,,,,,,,
75,"2 Kings 4:5",,,,,,,,
76,"2 Kings 4:6",,,,,,,,
77,"2 Kings 4:7",,,,,,,,
78,"2 Kings 4:8",,,,,,,,
79,"2 Kings 4:9",,,,,,,,
80,"2 Kings 4:10",,,,,,,,
81,"2 Kings 4:11",,,,,,,,
82,"2 Kings 4:12",,,,,,,,
83,"2 Kings 4:13",,,,,,,,
84,"2 Kings 4:14",,,,,,,,
85,"2 Kings 4:15",,,,,,,,
86,"2 Kings 4:16",,,,,,,,
87,"2 Kings 4:17",,,,,,,,
88,"2 Kings 4:18",,,,,,,,
89,"2 Kings 4:19",,,,,,,,
90,"2 Kings 4:20",,,,,,,,
91,"2 Kings 4:21",,,,,,,,
92,"2 Kings 4:22",,,,,,,,
93,"2 Kings 4:23",,,,,,,,
94,"2 Kings 4:24",,,,,,,,
95,"2 Kings 4:25",,,,,,,,
96,"2 Kings 4:26",,,,,,,,
97,"2 Kings 4:27",,,,,,,,
98,"2 Kings 4:28",,,,,,,,
99,"2 Kings 4:29",,,,,,,,
100,"2 Kings 4:30",,,,,,,,
101,"2 Kings 4:31",,,,,,,,
102,"2 Kings 4:32",,,,,,,,
103,"2 Kings 4:33",,,,,,,,
104,"2 Kings 4:34",,,,,,,,
105,"2 Kings 4:35",,,,,,,,
106,"2 Kings 4:36",,,,,,,,
107,"2 Kings 4:37",,,,,,,,
108,"2 Kings 4:38",,,,,,,,
109,"2 Kings 4:39",,,,,,,,
110,"2 Kings 4:40",,,,,,,,
111,"2 Kings 4:41",,,,,,,,
112,"2 Kings 4:42",,,,,,,,
113,"2 Kings 4:43",,,,,,,,
114,"2 Kings 4:44",,,,,,,,
115,"2 Kings 5:1",,,,,,,,
116,"2 Kings 5:2",,,,,,,,
117,"2 Kings 5:3",,,,,,,,
118,"2 Kings 5:4",,,,,,,,
119,"2 Kings 5:5",,,,,,,,
120,"2 Kings 5:6",,,,,,,,
121,"2 Kings 5:7",,,,,,,,
122,"2 Kings 5:8",,,,,,,,
123,"2 Kings 5:9",,,,,,,,
124,"2 Kings 5:10",,,,,,,,
125,"2 Kings 5:11",,,,,,,,
126,"2 Kings 5:12",,,,,,,,
127,"2 Kings 5:13",,,,,,,,
128,"2 Kings 5:14",,,,,,,,
129,"2 Kings 5:15",,,,,,,,
130,"2 Kings 5:16",,,,,,,,
131,"2 Kings 5:17",,,,,,,,
132,"2 Kings 5:18",,,,,,,,
133,"2 Kings 5:19",,,,,,,,
134,"2 Kings 5:20",,,,,,,,
135,"2 Kings 5:21",,,,,,,,
136,"2 Kings 5:22",,,,,,,,
137,"2 Kings 5:23",,,,,,,,
138,"2 Kings 5:24",,,,,,,,
139,"2 Kings 5:25",,,,,,,,
140,"2 Kings 5:26",,,,,,,,
141,"2 Kings 5:27",,,,,,,,
142,"2 Kings 6:1",,,,,,,,
143,"2 Kings 6:2",,,,,,,,
144,"2 Kings 6:3",,,,,,,,
145,"2 Kings 6:4",,,,,,,,
146,"2 Kings 6:5",,,,,,,,
147,"2 Kings 6:6",,,,,,,,
148,"2 Kings 6:7",,,,,,,,
149,"2 Kings 6:8",,,,,,,,
150,"2 Kings 6:9",,,,,,,,
151,"2 Kings 6:10",,,,,,,,
152,"2 Kings 6:11",,,,,,,,
153,"2 Kings 6:12",,,,,,,,
154,"2 Kings 6:13",,,,,,,,
155,"2 Kings 6:14",,,,,,,,
156,"2 Kings 6:15",,,,,,,,
157,"2 Kings 6:16",,,,,,,,
158,"2 Kings 6:17",,,,,,,,
159,"2 Kings 6:18",,,,,,,,
160,"2 Kings 6:19",,,,,,,,
161,"2 Kings 6:20",,,,,,,,
162,"2 Kings 6:21",,,,,,,,
163,"2 Kings 6:22",,,,,,,,
164,"2 Kings 6:23",,,,,,,,
165,"2 Kings 6:24",,,,,,,,
166,"2 Kings 6:25",,,,,,,,
167,"2 Kings 6:26",,,,,,,,
168,"2 Kings 6:27",,,,,,,,
169,"2 Kings 6:28",,,,,,,,
170,"2 Kings 6:29",,,,,,,,
171,"2 Kings 6:30",,,,,,,,
172,"2 Kings 6:31",,,,,,,,
173,"2 Kings 6:32",,,,,,,,
174,"2 Kings 6:33",,,,,,,,
175,"2 Kings 7:1",,,,,,,,
176,"2 Kings 7:2",,,,,,,,
177,"2 Kings 7:3",,,,,,,,
178,"2 Kings 7:4",,,,,,,,
179,"2 Kings 7:5",,,,,,,,
180,"2 Kings 7:6",,,,,,,,
181,"2 Kings 7:7",,,,,,,,
182,"2 Kings 7:8",,,,,,,,
183,"2 Kings 7:9",,,,,,,,
184,"2 Kings 7:10",,,,,,,,
185,"2 Kings 7:11",,,,,,,,
186,"2 Kings 7:12",,,,,,,,
187,"2 Kings 7:13",,,,,,,,
188,"2 Kings 7:14",,,,,,,,
189,"2 Kings 7:15",,,,,,,,
190,"2 Kings 7:16",,,,,,,,
191,"2 Kings 7:17",,,,,,,,
192,"2 Kings 7:18",,,,,,,,
193,"2 Kings 7:19",,,,,,,,
194,"2 Kings 7:20",,,,,,,,
195,"2 Kings 8:1",,,,,,,,
196,"2 Kings 8:2",,,,,,,,
197,"2 Kings 8:3",,,,,,,,
198,"2 Kings 8:4",,,,,,,,
199,"2 Kings 8:5",,,,,,,,
200,"2 Kings 8:6",,,,,,,,
201,"2 Kings 8:7",,,,,,,,
202,"2 Kings 8:8",,,,,,,,
203,"2 Kings 8:9",,,,,,,,
204,"2 Kings 8:10",,,,,,,,
205,"2 Kings 8:11",,,,,,,,
206,"2 Kings 8:12",,,,,,,,
207,"2 Kings 8:13",,,,,,,,
208,"2 Kings 8:14",,,,,,,,
209,"2 Kings 8:15",,,,,,,,
210,"2 Kings 8:16",,,,,,,,
211,"2 Kings 8:17",,,,,,,,
212,"2 Kings 8:18",,,,,,,,
213,"2 Kings 8:19",,,,,,,,
214,"2 Kings 8:20",,,,,,,,
215,"2 Kings 8:21",,,,,,,,
216,"2 Kings 8:22",,,,,,,,
217,"2 Kings 8:23",,,,,,,,
218,"2 Kings 8:24",,,,,,,,
219,"2 Kings 8:25",,,,,,,,
220,"2 Kings 8:26",,,,,,,,
221,"2 Kings 8:27",,,,,,,,
222,"2 Kings 8:28",,,,,,,,
223,"2 Kings 8:29",,,,,,,,
224,"2 Kings 9:1",,,,,,,,
225,"2 Kings 9:2",,,,,,,,
226,"2 Kings 9:3",,,,,,,,
227,"2 Kings 9:4",,,,,,,,
228,"2 Kings 9:5",,,,,,,,
229,"2 Kings 9:6",,,,,,,,
230,"2 Kings 9:7",,,,,,,,
231,"2 Kings 9:8",,,,,,,,
232,"2 Kings 9:9",,,,,,,,
233,"2 Kings 9:10",,,,,,,,
234,"2 Kings 9:11",,,,,,,,
235,"2 Kings 9:12",,,,,,,,
236,"2 Kings 9:13",,,,,,,,
237,"2 Kings 9:14",,,,,,,,
238,"2 Kings 9:15",,,,,,,,
239,"2 Kings 9:16",,,,,,,,
240,"2 Kings 9:17",,,,,,,,
241,"2 Kings 9:18",,,,,,,,
242,"2 Kings 9:19",,,,,,,,
243,"2 Kings 9:20",,,,,,,,
244,"2 Kings 9:21",,,,,,,,
245,"2 Kings 9:22",,,,,,,,
246,"2 Kings 9:23",,,,,,,,
247,"2 Kings 9:24",,,,,,,,
248,"2 Kings 9:25",,,,,,,,
249,"2 Kings 9:26",,,,,,,,
250,"2 Kings 9:27",,,,,,,,
251,"2 Kings 9:28",,,,,,,,
252,"2 Kings 9:29",,,,,,,,
253,"2 Kings 9:30",,,,,,,,
254,"2 Kings 9:31",,,,,,,,
255,"2 Kings 9:32",,,,,,,,
256,"2 Kings 9:33",,,,,,,,
257,"2 Kings 9:34",,,,,,,,
258,"2 Kings 9:35",,,,,,,,
259,"2 Kings 9:36",,,,,,,,
260,"2 Kings 9:37",,,,,,,,
261,"2 Kings 10:1",,,,,,,,
262,"2 Kings 10:2",,,,,,,,
263,"2 Kings 10:3",,,,,,,,
264,"2 Kings 10:4",,,,,,,,
265,"2 Kings 10:5",,,,,,,,
266,"2 Kings 10:6",,,,,,,,
267,"2 Kings 10:7",,,,,,,,
268,"2 Kings 10:8",,,,,,,,
269,"2 Kings 10:9",,,,,,,,
270,"2 Kings 10:10",,,,,,,,
271,"2 Kings 10:11",,,,,,,,
272,"2 Kings 10:12",,,,,,,,
273,"2 Kings 10:13",,,,,,,,
274,"2 Kings 10:14",,,,,,,,
275,"2 Kings 10:15",,,,,,,,
276,"2 Kings 10:16",,,,,,,,
277,"2 Kings 10:17",,,,,,,,
278,"2 Kings 10:18",,,,,,,,
279,"2 Kings 10:19",,,,,,,,
280,"2 Kings 10:20",,,,,,,,
281,"2 Kings 10:21",,,,,,,,
282,"2 Kings 10:22",,,,,,,,
283,"2 Kings 10:23",,,,,,,,
284,"2 Kings 10:24",,,,,,,,
285,"2 Kings 10:25",,,,,,,,
286,"2 Kings 10:26",,,,,,,,
287,"2 Kings 10:27",,,,,,,,
288,"2 Kings 10:28",,,,,,,,
289,"2 Kings 10:29",,,,,,,,
290,"2 Kings 10:30",,,,,,,,
291,"2 Kings 10:31",,,,,,,,
292,"2 Kings 10:32",,,,,,,,
293,"2 Kings 10:33",,,,,,,,
294,"2 Kings 10:34",,,,,,,,
295,"2 Kings 10:35",,,,,,,,
296,"2 Kings 10:36",,,,,,,,
297,"2 Kings 11:1",,,,,,,,
298,"2 Kings 11:2",,,,,,,,
299,"2 Kings 11:3",,,,,,,,
300,"2 Kings 11:4",,,,,,,,
301,"2 Kings 11:5",,,,,,,,
302,"2 Kings 11:6",,,,,,,,
303,"2 Kings 11:7",,,,,,,,
304,"2 Kings 11:8",,,,,,,,
305,"2 Kings 11:9",,,,,,,,
306,"2 Kings 11:10",,,,,,,,
307,"2 Kings 11:11",,,,,,,,
308,"2 Kings 11:12",,,,,,,,
309,"2 Kings 11:13",,,,,,,,
310,"2 Kings 11:14",,,,,,,,
311,"2 Kings 11:15",,,,,,,,
312,"2 Kings 11:16",,,,,,,,
313,"2 Kings 11:17",,,,,,,,
314,"2 Kings 11:18",,,,,,,,
315,"2 Kings 11:19",,,,,,,,
316,"2 Kings 11:20",,,,,,,,
317,"2 Kings 11:21",,,,,,,,
318,"2 Kings 12:1",,,,,,,,
319,"2 Kings 12:2",,,,,,,,
320,"2 Kings 12:3",,,,,,,,
321,"2 Kings 12:4",,,,,,,,
322,"2 Kings 12:5",,,,,,,,
323,"2 Kings 12:6",,,,,,,,
324,"2 Kings 12:7",,,,,,,,
325,"2 Kings 12:8",,,,,,,,
326,"2 Kings 12:9",,,,,,,,
327,"2 Kings 12:10",,,,,,,,
328,"2 Kings 12:11",,,,,,,,
329,"2 Kings 12:12",,,,,,,,
330,"2 Kings 12:13",,,,,,,,
331,"2 Kings 12:14",,,,,,,,
332,"2 Kings 12:15",,,,,,,,
333,"2 Kings 12:16",,,,,,,,
334,"2 Kings 12:17",,,,,,,,
335,"2 Kings 12:18",,,,,,,,
336,"2 Kings 12:19",,,,,,,,
337,"2 Kings 12:20",,,,,,,,
338,"2 Kings 12:21",,,,,,,,
339,"2 Kings 13:1",,,,,,,,
340,"2 Kings 13:2",,,,,,,,
341,"2 Kings 13:3",,,,,,,,
342,"2 Kings 13:4",,,,,,,,
343,"2 Kings 13:5",,,,,,,,
344,"2 Kings 13:6",,,,,,,,
345,"2 Kings 13:7",,,,,,,,
346,"2 Kings 13:8",,,,,,,,
347,"2 Kings 13:9",,,,,,,,
348,"2 Kings 13:10",,,,,,,,
349,"2 Kings 13:11",,,,,,,,
350,"2 Kings 13:12",,,,,,,,
351,"2 Kings 13:13",,,,,,,,
352,"2 Kings 13:14",,,,,,,,
353,"2 Kings 13:15",,,,,,,,
354,"2 Kings 13:16",,,,,,,,
355,"2 Kings 13:17",,,,,,,,
356,"2 Kings 13:18",,,,,,,,
357,"2 Kings 13:19",,,,,,,,
358,"2 Kings 13:20",,,,,,,,
359,"2 Kings 13:21",,,,,,,,
360,"2 Kings 13:22",,,,,,,,
361,"2 Kings 13:23",,,,,,,,
362,"2 Kings 13:24",,,,,,,,
363,"2 Kings 13:25",,,,,,,,
364,"2 Kings 14:1",,,,,,,,
365,"2 Kings 14:2",,,,,,,,
366,"2 Kings 14:3",,,,,,,,
367,"2 Kings 14:4",,,,,,,,
368,"2 Kings 14:5",,,,,,,,
369,"2 Kings 14:6",,,,,,,,
370,"2 Kings 14:7",,,,,,,,
371,"2 Kings 14:8",,,,,,,,
372,"2 Kings 14:9",,,,,,,,
373,"2 Kings 14:10",,,,,,,,
374,"2 Kings 14:11",,,,,,,,
375,"2 Kings 14:12",,,,,,,,
376,"2 Kings 14:13",,,,,,,,
377,"2 Kings 14:14",,,,,,,,
378,"2 Kings 14:15",,,,,,,,
379,"2 Kings 14:16",,,,,,,,
380,"2 Kings 14:17",,,,,,,,
381,"2 Kings 14:18",,,,,,,,
382,"2 Kings 14:19",,,,,,,,
383,"2 Kings 14:20",,,,,,,,
384,"2 Kings 14:21",,,,,,,,
385,"2 Kings 14:22",,,,,,,,
386,"2 Kings 14:23",,,,,,,,
387,"2 Kings 14:24",,,,,,,,
388,"2 Kings 14:25",,,,,,,,
389,"2 Kings 14:26",,,,,,,,
390,"2 Kings 14:27",,,,,,,,
391,"2 Kings 14:28",,,,,,,,
392,"2 Kings 14:29",,,,,,,,
393,"2 Kings 15:1",,,,,,,,
394,"2 Kings 15:2",,,,,,,,
395,"2 Kings 15:3",,,,,,,,
396,"2 Kings 15:4",,,,,,,,
397,"2 Kings 15:5",,,,,,,,
398,"2 Kings 15:6",,,,,,,,
399,"2 Kings 15:7",,,,,,,,
400,"2 Kings 15:8",,,,,,,,
401,"2 Kings 15:9",,,,,,,,
402,"2 Kings 15:10",,,,,,,,
403,"2 Kings 15:11",,,,,,,,
404,"2 Kings 15:12",,,,,,,,
405,"2 Kings 15:13",,,,,,,,
406,"2 Kings 15:14",,,,,,,,
407,"2 Kings 15:15",,,,,,,,
408,"2 Kings 15:16",,,,,,,,
409,"2 Kings 15:17",,,,,,,,
410,"2 Kings 15:18",,,,,,,,
411,"2 Kings 15:19",,,,,,,,
412,"2 Kings 15:20",,,,,,,,
413,"2 Kings 15:21",,,,,,,,
414,"2 Kings 15:22",,,,,,,,
415,"2 Kings 15:23",,,,,,,,
416,"2 Kings 15:24",,,,,,,,
417,"2 Kings 15:25",,,,,,,,
418,"2 Kings 15:26",,,,,,,,
419,"2 Kings 15:27",,,,,,,,
420,"2 Kings 15:28",,,,,,,,
421,"2 Kings 15:29",,,,,,,,
422,"2 Kings 15:30",,,,,,,,
423,"2 Kings 15:31",,,,,,,,
424,"2 Kings 15:32",,,,,,,,
425,"2 Kings 15:33",,,,,,,,
426,"2 Kings 15:34",,,,,,,,
427,"2 Kings 15:35",,,,,,,,
428,"2 Kings 15:36",,,,,,,,
429,"2 Kings 15:37",,,,,,,,
430,"2 Kings 15:38",,,,,,,,
431,"2 Kings 16:1",,,,,,,,
432,"2 Kings 16:2",,,,,,,,
433,"2 Kings 16:3",,,,,,,,
434,"2 Kings 16:4",,,,,,,,
435,"2 Kings 16:5",,,,,,,,
436,"2 Kings 16:6",,,,,,,,
437,"2 Kings 16:7",,,,,,,,
438,"2 Kings 16:8",,,,,,,,
439,"2 Kings 16:9",,,,,,,,
440,"2 Kings 16:10",,,,,,,,
441,"2 Kings 16:11",,,,,,,,
442,"2 Kings 16:12",,,,,,,,
443,"2 Kings 16:13",,,,,,,,
444,"2 Kings 16:14",,,,,,,,
445,"2 Kings 16:15",,,,,,,,
446,"2 Kings 16:16",,,,,,,,
447,"2 Kings 16:17",,,,,,,,
448,"2 Kings 16:18",,,,,,,,
449,"2 Kings 16:19",,,,,,,,
450,"2 Kings 16:20",,,,,,,,
451,"2 Kings 17:1",,,,,,,,
452,"2 Kings 17:2",,,,,,,,
453,"2 Kings 17:3",,,,,,,,
454,"2 Kings 17:4",,,,,,,,
455,"2 Kings 17:5",,,,,,,,
456,"2 Kings 17:6",,,,,,,,
457,"2 Kings 17:7",,,,,,,,
458,"2 Kings 17:8",,,,,,,,
459,"2 Kings 17:9",,,,,,,,
460,"2 Kings 17:10",,,,,,,,
461,"2 Kings 17:11",,,,,,,,
462,"2 Kings 17:12",,,,,,,,
463,"2 Kings 17:13",,,,,,,,
464,"2 Kings 17:14",,,,,,,,
465,"2 Kings 17:15",,,,,,,,
466,"2 Kings 17:16",,,,,,,,
467,"2 Kings 17:17",,,,,,,,
468,"2 Kings 17:18",,,,,,,,
469,"2 Kings 17:19",,,,,,,,
470,"2 Kings 17:20",,,,,,,,
471,"2 Kings 17:21",,,,,,,,
472,"2 Kings 17:22",,,,,,,,
473,"2 Kings 17:23",,,,,,,,
474,"2 Kings 17:24",,,,,,,,
475,"2 Kings 17:25",,,,,,,,
476,"2 Kings 17:26",,,,,,,,
477,"2 Kings 17:27",,,,,,,,
478,"2 Kings 17:28",,,,,,,,
479,"2 Kings 17:29",,,,,,,,
480,"2 Kings 17:30",,,,,,,,
481,"2 Kings 17:31",,,,,,,,
482,"2 Kings 17:32",,,,,,,,
483,"2 Kings 17:33",,,,,,,,
484,"2 Kings 17:34",,,,,,,,
485,"2 Kings 17:35",,,,,,,,
