ID,Reference,Verse,AnalyzedVerse,Notes,NoteFonts,KJV,Manual Analysis,AnalyzersBestAnalysis,Comments
61,"Galatians 3:16",,,,,,,,
62,"Galatians 3:17",,,,,,,,
63,"Galatians 3:18",,,,,,,,
64,"Galatians 3:19",,,,,,,,
65,"Galatians 3:20",,,,,,,,
66,"Galatians 3:21",,,,,,,,
67,"Galatians 3:22",,,,,,,,
68,"Galatians 3:23",,,,,,,,
69,"Galatians 3:24",,,,,,,,
70,"Galatians 3:25",,,,,,,,
71,"Galatians 3:26",,,,,,,,
72,"Galatians 3:27",,,,,,,,
73,"Galatians 3:28",,,,,,,,
74,"Galatians 3:29",,,,,,,,
75,"Galatians 4:1",,,,,,,,
76,"Galatians 4:2",,,,,,,,
77,"Galatians 4:3",,,,,,,,
78,"Galatians 4:4",,,,,,,,
79,"Galatians 4:5",,,,,,,,
80,"Galatians 4:6",,,,,,,,
81,"Galatians 4:7",,,,,,,,
82,"Galatians 4:8",,,,,,,,
83,"Galatians 4:9",,,,,,,,
84,"Galatians 4:10",,,,,,,,
85,"Galatians 4:11",,,,,,,,
86,"Galatians 4:12",,,,,,,,
87,"Galatians 4:13",,,,,,,,
88,"Galatians 4:14",,,,,,,,
89,"Galatians 4:15",,,,,,,,
90,"Galatians 4:16",,,,,,,,
91,"Galatians 4:17",,,,,,,,
92,"Galatians 4:18",,,,,,,,
93,"Galatians 4:19",,,,,,,,
94,"Galatians 4:20",,,,,,,,
95,"Galatians 4:21",,,,,,,,
96,"Galatians 4:22",,,,,,,,
97,"Galatians 4:23",,,,,,,,
98,"Galatians 4:24",,,,,,,,
99,"Galatians 4:25",,,,,,,,
100,"Galatians 4:26",,,,,,,,
101,"Galatians 4:27",,,,,,,,
102,"Galatians 4:28",,,,,,,,
103,"Galatians 4:29",,,,,,,,
104,"Galatians 4:30",,,,,,,,
105,"Galatians 4:31",,,,,,,,
106,"Galatians 5:1",,,,,,,,
107,"Galatians 5:2",,,,,,,,
108,"Galatians 5:3",,,,,,,,
109,"Galatians 5:4",,,,,,,,
110,"Galatians 5:5",,,,,,,,
111,"Galatians 5:6",,,,,,,,
112,"Galatians 5:7",,,,,,,,
113,"Galatians 5:8",,,,,,,,
114,"Galatians 5:9",,,,,,,,
115,"Galatians 5:10",,,,,,,,
116,"Galatians 5:11",,,,,,,,
117,"Galatians 5:12",,,,,,,,
118,"Galatians 5:13",,,,,,,,
119,"Galatians 5:14",,,,,,,,
120,"Galatians 5:15",,,,,,,,
121,"Galatians 5:16",,,,,,,,
122,"Galatians 5:17",,,,,,,,
123,"Galatians 5:18",,,,,,,,
124,"Galatians 5:19",,,,,,,,
125,"Galatians 5:20",,,,,,,,
126,"Galatians 5:21",,,,,,,,
127,"Galatians 5:22",,,,,,,,
128,"Galatians 5:23",,,,,,,,
129,"Galatians 5:24",,,,,,,,
130,"Galatians 5:25",,,,,,,,
131,"Galatians 5:26",,,,,,,,
132,"Galatians 6:1",,,,,,,,
133,"Galatians 6:2",,,,,,,,
134,"Galatians 6:3",,,,,,,,
135,"Galatians 6:4",,,,,,,,
136,"Galatians 6:5",,,,,,,,
137,"Galatians 6:6",,,,,,,,
138,"Galatians 6:7",,,,,,,,
139,"Galatians 6:8",,,,,,,,
140,"Galatians 6:9",,,,,,,,
141,"Galatians 6:10",,,,,,,,
142,"Galatians 6:11",,,,,,,,
143,"Galatians 6:12",,,,,,,,
144,"Galatians 6:13",,,,,,,,
145,"Galatians 6:14",,,,,,,,
146,"Galatians 6:15",,,,,,,,
147,"Galatians 6:16",,,,,,,,
148,"Galatians 6:17",,,,,,,,
149,"Galatians 6:18",,,,,,,,
